Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Pakistan,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico
1999,3,63.9671143,61.5783611,44.95653695,75.83777598,30.09705885,111.1910553,72.00899931,49.74752337,65.63091168,81.53706235,66.23943155,20.54536726,107.4972889,102.9459695,39.12401581,58.58288691,18.03997186,44.43549728,,65.50212678,67.02757148,82.2781331,309.7433783,89.86271654,103.1793085
1999,4,63.14471882,58.43235335,49.88933568,65.80964031,45.12118173,108.0075684,14.49842702,55.28368976,95.32921642,108.1387454,64.4990703,58.71240347,64.25144994,97.29542388,52.50693512,73.76978466,56.74246655,59.07439423,,59.4479461,69.78789409,16.56603369,287.1978063,87.56561255,146.2616291
1999,5,70.47198353,72.07386,104.0902528,52.72379276,57.5239586,114.5943909,101.5565135,24.78511264,87.84144129,117.5853196,85.76645398,39.22107765,76.10186941,125.5770878,60.596035,76.66930089,106.0126741,64.06237793,,60.37749553,64.77645683,116.0393897,298.9891732,90.97799456,98.19577009
1999,6,71.48552964,70.98167941,57.5302562,71.00734439,67.04100293,165.1345825,88.8514808,32.23488479,131.9817321,112.0497532,61.93053925,41.90930733,101.8196716,98.75631402,33.70184708,73.34580733,61.29420758,58.63789368,,49.61610213,74.92561924,101.5225046,188.4365083,107.9751329,138.1517156
1999,7,72.04757153,70.54501646,45.38542721,80.2437753,65.48010488,92.84342194,58.55826585,20.79172783,102.2240948,82.17018044,59.68293582,81.12253056,122.3840686,96.38864684,57.6711998,65.03743438,95.16970587,52.7299614,,48.86079254,86.52993788,66.90920354,179.5313787,132.2880234,119.3851806
1999,8,62.24260168,61.16810821,39.49288111,35.25665107,30.9612834,89.27078247,34.83328154,11.2873115,118.1787222,87.84252017,50.96261962,70.17951827,53.95140295,87.43093921,29.66118622,88.10279592,152.340443,57.33949661,,43.78325057,77.02533663,39.80082216,271.3135133,100.3786411,170.2494572
1999,9,67.3219094,65.31186504,74.78085575,62.94440252,62.31436587,149.7902527,89.53414584,28.03570479,106.5434917,96.36029694,51.65584324,19.99437171,60.67523704,92.9222788,52.50417709,72.98608792,18.92606619,53.41875839,,55.62634996,77.49835239,102.3025238,330.8695849,92.13588282,250.0888978
1999,10,65.7036317,66.84426896,64.87451245,96.94046147,44.70094863,95.46336365,68.50654805,27.94557751,104.1379015,81.41807645,62.71020819,97.24493737,79.26862511,97.47917485,75.1354599,72.32159117,109.1901657,61.06341934,,60.05670407,65.33707899,78.27620066,140.0701087,91.34620242,154.5662496
1999,11,68.12026571,65.09948438,54.52392111,52.28419886,51.08799393,127.0669632,54.27662538,49.83722355,139.8860522,58.11319962,69.74141103,58.25098826,84.96528965,86.28720491,48.58271027,76.44835713,29.15091476,71.71848297,,43.94887451,76.31718243,62.01696246,116.4035147,85.92704023,125.0841755
1999,12,60.27440014,56.47538672,36.85750196,49.51983595,60.98645244,98.33205414,32.37659131,33.27027641,52.08928193,70.0312372,68.88996987,110.3220084,84.88604779,89.70805973,22.42744637,62.62235456,31.09631983,67.75049591,,25.34095334,79.32242993,36.9937857,245.8725249,86.67847251,160.1713103
2000,1,63.37339534,61.85983366,69.78864935,54.60319871,46.92810606,104.1838226,39.18035625,18.45133769,73.23399039,83.62772729,53.36386469,69.78002895,50.61680223,77.76901394,55.09235382,78.45559708,117.1262397,71.13204956,,30.08247026,88.98869391,44.00444131,58.98450388,94.84992255,161.0201342
2000,2,58.69571359,54.11495853,63.00331837,41.26398422,45.72283778,76.43724823,8.345902402,33.22514295,97.3584286,72.91782749,74.38783375,43.40759717,78.89507808,76.88920337,33.02025604,70.09705804,27.02751179,81.57538605,,36.62590194,73.3651997,9.066708395,15.91917893,80.97971805,157.8409203
2000,3,60.83555706,57.82390025,52.3004116,73.60725316,39.3226679,78.59699249,40.17857825,42.40265961,96.09150486,74.48791967,59.576302,94.24296468,83.25488193,77.74267063,33.10464096,65.71540066,27.27277052,60.32898712,,45.16381296,73.29862438,44.39913514,46.51684733,80.28338222,90.80582314
2000,4,64.23661383,60.77596411,73.9399729,96.34906059,53.17446608,63.72872925,31.78853765,16.59283333,69.44795177,90.26221439,86.03150736,60.03395785,97.98117552,102.4266221,74.56822968,57.27622918,25.909132,75.03840637,,42.74243695,70.59974192,35.44141489,28.30297269,79.57239536,93.59448738
2000,5,86.54938253,83.0420404,104.0624966,189.9685276,54.20769189,120.891922,61.90725309,55.37305664,135.287133,84.30068971,49.85916464,72.7173813,61.06956275,87.77405934,126.7980652,69.60871183,42.9760626,61.14234161,,53.87834089,118.1432082,71.13580205,31.42203087,78.59933178,136.3500612
2000,6,87.9989375,82.23523469,99.2207532,106.8726478,45.04951296,156.8311157,34.94703988,35.07029337,58.29011651,61.09165767,102.0955604,57.91755083,71.40203244,150.6131574,115.8644562,76.30903818,115.9414222,83.65390015,,51.15049901,109.5842294,36.85697436,43.22094891,78.81714765,216.0389195
2000,7,65.46454944,58.80765599,70.96082723,54.11724791,40.84016306,112.734314,20.493927,40.53876511,75.23576565,38.66615906,71.3434098,41.32649775,60.31278859,97.58597283,58.34344101,70.9310176,15.7766893,70.68115234,,30.86351071,86.65834801,18.60740453,42.66123811,81.51877844,125.4042988
2000,8,53.82910794,51.19308553,62.6750077,99.490328,55.0539103,90.83744049,25.75708553,23.92303093,76.06293221,59.85161073,55.95704693,45.70940909,74.96423533,81.65458392,44.88225555,60.09107991,28.98224987,55.15378571,,29.02702081,58.90646108,27.14086565,27.39628704,66.88322852,89.63743156
2000,9,60.77074822,61.48665027,45.12036423,103.9327322,45.26046531,200.569046,51.20724178,40.68970434,68.36932811,77.43680753,29.72906922,38.98361401,85.74362695,64.22754676,121.4242249,67.0818945,101.0238424,67.98590851,,57.47051216,73.55099247,58.0100458,31.49993892,70.38968024,89.9356403
2000,10,68.90359128,67.8137644,50.56819152,113.8622876,58.57307839,117.7249146,63.0960195,52.01386541,84.14410179,84.78853006,53.92195646,60.0565823,80.5289277,74.71796934,66.01675415,64.56903474,53.26467544,73.01660156,,47.63079387,89.91344671,70.60663031,42.28805325,68.2013042,117.6875363
2000,11,108.6778089,103.4547476,101.7837554,73.12443874,90.43128538,183.3515472,111.0603667,50.24769569,91.13113631,94.12256232,60.63320629,56.50067049,134.0547028,93.61197239,232.6700897,68.0764572,55.50248036,77.79109192,,84.58302538,166.1840324,140.36797,10.11133275,66.61735967,172.7514844
2000,12,102.0157782,97.44132613,73.78341305,85.99126334,65.83185012,136.362915,96.95270476,42.71172951,91.88847359,54.06617888,75.13158305,71.87287907,129.7967665,112.3666678,140.281601,69.2431501,85.66629866,73.60120392,,64.91440441,149.4485002,112.6115917,48.47464547,67.80475208,95.6620515
2001,1,99.76724096,94.49232107,98.79736636,81.492347,99.13819199,171.4759521,86.18689409,35.25222456,109.3314171,76.94478576,86.00039279,42.63673887,76.65537248,115.99322,122.6897049,80.39070612,72.29006161,92.20196533,,60.04069218,142.6141247,97.32544793,52.62861578,79.88509915,161.4306356
2001,2,100.0284439,93.70582506,127.34339,96.22920215,77.28691451,131.5122375,59.12917533,40.80909028,134.3682047,55.31701394,103.6634459,66.03548788,88.9500438,145.9464861,90.73864746,81.36249131,82.59998108,78.52617645,,61.49485863,128.6256554,65.15024381,40.72209758,67.59015563,92.36227883
2001,3,112.9216065,105.6056737,110.6124256,70.21608038,128.2831315,189.8366547,100.661455,53.7391199,180.830436,90.99429124,115.7839137,37.86513199,64.78539757,168.82804,84.3691864,93.98752282,48.35815465,84.30609894,,88.12577803,137.374157,114.6284605,58.16461627,77.50194489,93.74991524
2001,4,109.2697454,100.8078007,74.36810737,112.8790812,108.5922212,167.4878998,86.00372277,48.07552109,92.08272095,99.25284934,98.7429706,41.92584613,104.39131,150.5088404,105.8385696,68.69107313,36.21035315,79.38598633,,100.3078774,148.7580034,107.1835985,26.10220578,76.0885934,113.5833915
2001,5,84.71587304,80.03956189,96.98880675,61.96547941,106.4753528,144.0738068,77.75479558,50.06756408,73.97757803,80.91922507,64.80264132,53.63855305,73.36490783,99.47242067,93.2416153,71.85091737,58.21712952,73.2233963,,67.84626863,117.4362555,95.76116749,27.74165868,63.28309659,153.3451654
2001,6,73.72695292,69.45668638,61.67248985,81.89142803,50.36756572,109.9963226,52.28022156,40.91661173,69.78983009,96.252575,75.72742261,81.33991316,102.6887378,99.01187071,75.57197571,61.46483717,26.45650802,75.02169037,,68.24093599,93.46123235,54.47955103,41.25226474,76.74990235,86.54521801
2001,7,99.7527488,94.46551806,58.31678211,121.6931754,83.3113642,146.5717316,93.74232399,74.3938395,106.6774061,102.8989078,107.1319258,64.78712923,108.882497,145.9091808,113.560257,66.3080427,12.39875954,81.68081665,,84.65528535,120.2945915,118.1754055,30.33482603,93.47947936,88.25765095
2001,8,85.06784429,84.13327479,85.85343111,146.8293331,73.99868101,119.7810974,105.5386122,39.03704822,88.27506959,90.71564563,83.17271505,43.38543913,68.85107226,127.0297768,159.7414703,65.12134041,35.79348128,64.99149323,,81.41273331,95.39996953,131.4792331,38.78087531,80.20389507,105.1607338
2001,9,179.5268785,167.9492474,216.167106,136.9972727,194.6782969,206.2160034,155.9387607,133.8002462,248.3052363,151.0089142,89.08972651,46.92583661,201.7386599,124.7440823,183.462204,85.13857207,104.1753661,104.6912308,,156.5577838,272.7644686,202.8777077,43.49153501,100.5389728,333.2482499
2001,10,171.0341915,166.1075994,271.1757719,145.0242321,215.9415156,171.2575073,221.9627083,142.7162146,276.7237072,125.7605947,93.11212996,60.84189792,180.490734,103.4293286,168.934433,83.74369633,55.45127881,115.5814819,,123.404084,247.2942498,297.2353329,51.09976936,99.16783943,328.6723605
2001,11,125.4512252,120.0316242,145.5535927,88.78568895,183.884782,116.3885117,108.3044866,77.61001761,177.7516933,91.54487059,89.61987427,102.350765,190.2906257,97.32382304,122.6994629,68.23085026,89.90690248,99.736763,,127.8852884,172.4888281,128.783501,53.28476419,76.80017821,198.3217809
2001,12,107.7737981,103.9426357,104.7254234,133.1917929,119.7171668,132.9725342,116.6439517,53.65440004,108.1198103,71.9411609,85.60016107,181.6735455,117.2711437,114.0088296,111.5053329,65.20941615,55.70823562,86.30969238,,76.56446256,149.7089302,136.8472062,60.70131235,83.50425401,231.9838502
2002,1,106.3764651,104.5501269,41.12508727,97.47019077,122.8177124,165.9980774,132.2950769,82.98913296,95.47948159,70.01453796,84.75189172,141.464839,117.5427784,114.5012222,136.2150116,70.79373461,83.79533396,84.94521332,,56.767966,148.4497315,159.8944316,62.38264445,97.76842489,225.6681035
2002,2,89.68126375,88.22745885,69.98468677,78.38074089,84.73720901,137.375473,124.3847563,56.49703403,86.47942414,93.43654063,106.5149706,69.2794875,113.0711421,139.1140867,59.01702499,64.73357556,13.26913603,79.21485138,,67.61251616,104.6094257,163.7011476,40.89060422,85.42672969,119.2546681
2002,3,78.84597258,79.10832234,60.02261814,100.6471599,89.63251064,85.52095795,115.1931295,96.0106765,73.08976468,91.49972183,70.19181648,85.19654698,79.44411222,93.98273638,62.52892303,63.28694341,36.32706662,67.93749237,,60.03963689,97.51299569,140.2053457,54.13427806,80.874681,109.829161
2002,4,83.39708253,82.55803151,53.52866166,100.327476,82.18274697,123.8537064,96.55261172,100.0608448,106.9627924,118.4712689,57.26801336,63.84621039,106.7112447,82.15221039,75.53601074,67.58782456,68.06281197,68.64689636,,67.45937772,106.1646488,117.4854851,45.87688992,85.05694075,107.7140357
2002,5,78.87344587,75.05402013,55.37496259,139.5794886,70.72486301,119.9896622,45.31531334,102.2084634,80.44455211,89.89459133,71.34564017,122.2204131,121.6352866,92.19217438,104.503418,54.54576286,22.09084389,74.1105423,,57.54758323,98.64004001,33.76058898,46.98545817,84.62329368,110.9115918
2002,6,94.09055957,93.45353142,71.87314097,163.8095961,92.48936904,170.1600342,87.3046686,113.7811154,120.4353803,109.7649767,73.85464933,121.2648032,158.26321,98.92036969,79.9536972,58.58010936,75.04267944,83.24368286,,84.5200891,111.149948,116.7775043,30.36735404,83.77785442,113.8677183
2002,7,100.0357828,94.26677041,98.97004227,107.6249693,94.11073061,168.8394318,83.00174069,129.7766044,124.3302564,106.3285581,65.13761572,46.04121087,117.7055008,92.13426268,70.11953735,70.39137356,41.62686027,75.7976532,,77.9905064,139.6611169,88.06827165,54.34513958,95.44371742,184.6908431
2002,8,106.704889,103.8525368,105.5774872,172.3941196,120.2020411,133.8253632,108.2367891,132.4804882,107.2274096,110.5428505,88.08243358,113.9792877,161.0140794,113.7970391,88.36773682,52.7129099,33.14844829,75.36091614,,81.16082766,136.1190662,140.5309719,44.13366267,96.60983708,215.4458433
2002,9,122.4936339,120.8413431,120.2375933,154.3251249,119.032019,181.0645294,142.5805326,192.1746565,115.5399474,145.1863716,95.59949104,115.6040197,203.6631002,119.3573128,136.9374084,55.54656423,62.54858088,89.82932281,,114.3385062,149.8482072,188.8886672,55.47708073,88.47225648,208.5493833
2002,10,117.1069784,117.5905543,100.881727,128.6572772,167.8321925,164.3026123,119.244381,160.0290781,96.34648902,117.5615469,132.5099758,108.2315547,153.3940597,148.6462408,195.0533905,66.57222637,118.1590294,122.8038025,,114.0102132,128.9736134,147.9945316,56.66385825,94.40570203,177.2906703
2002,11,122.1205508,116.275926,129.5139518,112.7874911,137.456027,118.5315628,99.45217765,143.5795752,103.2367901,103.6210158,93.5720868,109.2780231,156.2179595,115.4066122,142.3193359,65.54192174,98.44282055,97.29573822,,167.0677954,162.2214062,109.7590955,59.87563908,81.64803647,178.856933
2002,12,118.5780365,113.5720976,103.2202704,128.0345718,94.8682352,121.1698914,106.1239217,108.7242738,128.2414533,113.3889201,88.03834838,107.4488941,133.9278098,103.1350673,162.2558441,70.5141637,79.59975475,105.2298584,,166.5131349,160.4113151,85.20969449,91.01698588,80.23159979,168.9569339
2003,1,127.2950855,117.0055891,123.8020872,88.15092042,162.8467476,133.4673615,92.77050778,196.7913956,84.1283235,113.9889456,49.28183673,172.1084607,126.1083019,93.12168601,224.4033508,68.57352706,68.20255624,94.36715698,124.5686049,194.328328,185.5916265,141.7656596,46.17538027,91.33283034,369.9569746
2003,2,135.8182163,125.1757462,226.2244347,120.2810382,175.136142,144.0764923,57.40008158,210.7056863,230.909568,142.3209709,69.26014172,164.6221712,125.5894376,94.96132471,298.8014832,89.00181585,108.1100472,115.2933197,135.4618652,220.1610824,161.7597672,88.59653577,27.99059579,102.7573417,364.0762679
2003,3,169.27848,158.9118844,230.9250682,133.688711,195.8724331,184.3803558,128.2345899,227.4442441,230.063009,179.1249287,113.4190669,90.52303255,142.6132736,122.1077192,319.0037842,89.04862479,87.96466277,99.81376648,171.8091997,273.1854288,224.6472035,184.7860173,71.17307215,111.3861972,428.725457
2003,4,135.2282233,128.1993502,202.9883142,96.79193165,138.4782744,192.3156128,122.0020224,163.9882934,155.8158241,138.0506926,80.29344275,134.1980136,110.2761463,112.7874111,208.0635529,85.31155348,86.38859763,112.586235,138.6286844,226.8206518,176.5798669,124.3101944,101.5685022,86.85570821,234.8072951
2003,5,106.1168045,101.1305891,140.8801714,85.23052805,125.3424724,123.6350937,90.46434341,112.2447755,120.4396931,135.2417665,62.98457889,102.1932417,150.139399,128.5044765,141.1686249,69.53603012,95.07604149,103.7715912,106.7982409,124.135712,122.3098305,102.0359126,68.83051993,82.33169116,139.3179396
2003,6,88.82152268,82.39954363,65.23032367,56.87833198,98.47302391,111.1985168,74.80662198,110.5131881,78.66607556,80.74967511,57.71823294,91.72466573,82.60993448,108.7112182,155.3765259,70.51507136,24.11118581,95.58781433,90.96876335,125.2898282,110.6955419,87.32002805,54.98127915,88.98305927,89.69627257
2003,7,79.51342484,79.98218671,60.7430924,89.61537837,76.99553608,92.87343597,97.22044181,90.50466993,59.33775041,78.58704288,63.98773988,93.08079648,95.04330579,82.40025254,109.2784882,64.04346392,70.33056111,91.59559631,81.24378784,73.56978874,103.7482471,92.37224852,85.33410614,104.1298003,112.1521863
2003,8,69.01110674,70.6256794,39.28984114,136.3225239,61.89989515,82.87068939,79.75952898,30.62036753,59.89029266,78.94314776,59.84916548,72.61797271,79.42846607,66.91022126,94.96537781,57.66358564,59.1858864,78.77227783,69.30177726,90.7435747,91.71417654,89.33422255,61.09827881,89.05272235,113.3559914
2003,9,81.2601626,78.78212276,49.09206987,54.87195932,71.95837556,77.12237549,89.02926574,95.08572424,89.45635686,107.0609543,53.42519631,88.54263493,88.49612964,88.17690611,77.55467987,72.63135495,62.63548409,88.26129913,80.15720882,58.7257282,109.55396,127.821267,49.72216012,74.63010637,101.9169368
2003,10,76.42430001,78.53002514,37.67953455,125.5422643,85.79252324,57.87240601,88.45387995,80.04882988,87.12670456,91.10837929,64.7146398,101.9578638,102.5852995,99.64847285,153.1712036,62.55466031,96.2727211,86.33527374,80.43025449,73.45626964,78.58598676,106.5136359,62.86618255,73.39775468,80.29391427
2003,11,73.13664293,73.72280131,58.20103635,223.9584322,82.73161517,52.60788727,42.12365086,78.83217927,106.2877881,110.1547882,40.53714378,90.51339219,82.61743143,83.88194115,111.3070831,59.13834788,107.1847115,93.20716095,68.82851249,75.54927947,78.69609964,37.15930599,38.85626513,67.25315652,158.1244319
2003,12,70.48143603,70.46745736,55.35951752,84.59812616,55.9457554,82.26635742,77.87219052,75.70652768,61.57172266,93.88328247,42.95920976,97.78195498,94.4500587,65.37342064,96.78128052,63.73469729,78.41302713,91.28174591,70.03836906,80.86126017,90.34358991,97.1357297,53.13373679,65.6528371,235.2699665
2004,1,72.55475672,77.34054238,54.24925103,134.2073002,56.39821725,67.66300201,81.45267815,76.26369945,59.47798619,100.4193649,77.3104937,72.6510787,92.18943691,71.33736047,145.8215332,62.11858769,124.4262417,83.77072144,75.02047147,65.19388709,88.27759573,101.158403,55.86837054,75.28810144,130.3476793
2004,2,71.37323059,76.85649759,62.6532807,255.6013931,77.56686136,65.7851944,58.83413855,51.8210771,83.92587114,88.79695541,82.81783571,49.16246834,73.69560899,63.34758115,77.06148529,53.80366367,109.1451054,89.25048828,66.43113939,68.73472375,88.90148508,46.90383033,57.55554258,77.08092607,86.73388297
2004,3,78.10966725,75.45586297,45.4590949,89.18522455,68.0352165,120.2534866,69.23169211,156.4485588,117.3388102,90.26795116,24.9398238,61.66591511,134.7138761,67.07412076,180.116394,65.86908658,77.43811567,71.30262756,77.46954876,77.10776684,84.3308961,85.35299326,47.8987523,75.4156344,86.36825952
2004,4,76.42580818,76.72653439,42.78044598,110.4618825,55.97212584,57.82043457,58.10706557,169.8411116,104.8796042,92.15784854,73.95040995,63.83342324,107.2369831,73.45151817,141.3205719,68.73347433,110.5964788,82.53748322,73.98321318,78.17435824,79.7269195,43.16582583,58.92070524,88.0851172,80.9578834
2004,5,91.31309283,99.25688283,89.2201121,125.354045,80.09577871,110.8231888,85.09083197,170.883036,126.7874702,115.3012555,229.6328391,41.31042834,91.05515259,75.51122798,205.3589478,73.49816285,88.85319472,86.30039978,98.40249993,87.14657504,97.20803838,137.9872048,37.12159777,69.42848687,131.658774
2004,6,76.81582609,76.56605938,46.38174853,136.056788,71.9415354,75.59580994,59.86657011,128.3917589,104.7889538,83.76631497,48.42130502,41.90517467,104.1845824,83.27999456,95.58273315,67.56216346,116.6262829,94.50663757,71.33420599,69.11718382,85.2744896,59.12108566,51.07455418,71.20591948,57.19775308
2004,7,74.02788797,70.38677805,41.227394,52.62700111,60.72384716,82.30042267,53.6230346,99.18595922,57.15773499,73.49641372,47.16453172,113.6743998,168.2373287,79.3276077,103.6414032,54.63750592,75.10518896,90.30413055,68.61818816,80.45660215,88.95650112,50.48695982,47.37072801,75.29735789,96.35328111
2004,8,69.13368909,68.74400124,70.7429881,61.80542242,72.17056904,69.00087738,68.03131521,99.52498682,60.64183773,95.49720963,83.19060109,82.38859564,76.95778876,70.08370581,132.9512634,63.56504755,36.51833914,69.51374054,72.66528786,80.71108543,84.44987825,88.03998116,44.32878307,87.34436214,64.06902038
2004,9,78.89377785,76.09432624,61.05321971,103.2236395,73.89448692,67.72772217,63.3051445,143.2897564,65.45806272,104.7098288,41.4608689,23.9873773,92.83444123,65.91697992,120.3370361,62.92882734,64.54100168,86.81231689,74.42402288,78.46118457,108.5095799,92.03104814,34.60433438,71.53098283,43.78815354
2004,10,89.18410328,89.34486801,88.76465827,137.2549625,62.54638472,55.49454498,88.24176447,122.1546749,115.9843687,130.2414374,86.20778512,111.5967375,96.10472156,64.09962211,137.2985229,65.60564111,56.45822125,81.75411224,89.6374413,94.68281079,118.3414529,107.5005279,61.89868006,68.69717418,110.6226068
2004,11,84.46312177,81.34126674,43.54796474,138.5939775,89.41200462,73.3192749,73.51311631,195.9334152,68.12167174,87.58476224,50.96367816,115.8940701,133.1645821,69.20560319,145.2265167,51.07717421,39.24857083,84.23361969,80.95625866,128.9797568,96.69576749,93.99049859,48.65249522,73.3630937,122.5159146
2004,12,64.97026884,66.50691119,43.84722236,46.25789655,47.26328051,71.69298553,91.13693674,110.0841253,54.96220545,124.7085533,50.82652328,54.69245513,103.2715253,78.18156114,93.9343338,64.50159534,81.47636222,70.70520782,68.20615482,76.1602223,66.53287701,96.87821186,73.23189522,71.49053938,114.9623756
2005,1,57.82070391,63.91967856,34.65775294,120.5707071,45.85582058,68.86462402,65.62433213,65.62034219,48.3798374,108.6558116,52.30633057,25.80522081,65.03635843,52.21780879,107.9838181,67.21617146,175.2454409,65.31719208,57.11988297,49.03665476,66.73432811,75.73043972,48.80532803,61.95293319,109.5414983
2005,2,54.33748307,56.10646886,32.41052199,96.10476784,40.44013397,65.25868988,40.65789199,90.66367573,53.1624311,89.08405094,60.79928444,127.7845731,89.3512542,70.30002178,49.75831223,62.39683456,112.5640192,73.1854248,50.09879622,57.14406705,51.69568735,32.59744614,39.65326665,59.62589323,61.47756669
2005,3,54.08041204,58.25041831,34.38712096,133.3112475,43.26982756,72.57495117,70.72127718,107.5706216,40.66995724,83.07676784,38.82534694,22.96586556,103.4614219,49.67022104,59.18797684,53.03791049,107.5473404,69.8950882,51.87897234,74.8757152,49.30863987,99.00125034,41.16379089,58.99064003,46.8677426
2005,4,68.73447703,71.3918208,69.64506041,118.1484807,90.73813287,55.72004318,74.93721347,117.0465663,34.60283564,105.6661361,90.29830171,89.20242996,103.6412749,70.63294273,47.20574188,51.92301861,75.75196752,68.86882019,67.06509343,82.2506791,78.39587328,50.3678868,79.47127508,71.491205,165.1391041
2005,5,69.36479203,68.16214589,54.80335195,136.5407797,96.50500646,59.25642395,61.88648042,149.0582621,66.39904964,87.97793143,60.1220697,80.5741588,104.2521326,70.2529018,68.58766174,51.83619624,32.71544969,75.66001892,65.26615242,79.3329937,75.09076519,105.3501677,23.71642907,71.81225804,87.64536664
2005,6,70.00796641,69.5258771,28.88613045,136.4424782,61.12974642,68.23009491,49.94931469,117.7484239,95.04406017,89.32432448,63.02026582,71.94588764,87.67657005,65.75055182,50.87404633,64.53283481,85.24398371,83.55295563,61.51321041,86.56476047,82.00558946,42.9722571,46.79182074,68.57465166,54.37202579
2005,7,61.41990561,60.83983194,44.31269293,88.54128791,59.3229894,56.66923141,56.54602449,101.2715154,80.35967703,76.45739447,66.4270094,50.78398379,81.49494187,59.5198163,74.23232269,61.10914026,26.12307094,70.46212769,59.82297482,64.4383183,71.93954706,35.5552118,61.57892682,71.79633705,86.16555725
2005,8,61.4677198,62.72306208,37.9139561,155.4833064,54.65927762,61.35511398,80.25153058,85.01700717,68.51801349,79.63436946,30.69375219,54.23179892,90.10993817,90.42514493,50.9499321,53.76259323,49.51333297,57.76059341,62.02246237,63.62026739,59.61723244,92.99913857,59.42799789,76.33384356,74.61248056
2005,9,92.87946935,89.30931069,46.43434341,90.69683853,72.60363358,63.08409119,76.44193781,156.9485913,202.5643347,79.7410468,31.90440237,118.4921861,136.1019218,66.4194346,86.64985657,82.16581107,138.8449575,78.24829865,83.01835048,120.4776571,105.7698564,68.26113608,69.96823336,58.25895535,64.46264951
2005,10,64.66972127,65.25542889,49.82825995,61.16956416,80.48522832,49.46609879,49.26285349,62.82376911,83.17199665,87.63689234,51.63887436,25.25917596,55.54082164,65.214822,86.60930634,77.42282409,141.338362,89.1936264,60.12372402,68.67493245,79.82999973,32.7294774,52.49449423,61.44609497,101.8532586
2005,11,67.36138511,66.13177169,48.89610732,152.598293,81.47584598,51.3735733,61.60445234,85.19086769,140.0655421,79.73137414,33.00722121,124.6949461,74.49594716,79.78284923,62.46623611,67.18957451,55.57432159,102.5560226,63.95026144,83.49024957,60.06785223,86.7579808,35.51594974,65.08254931,52.53546093
2005,12,60.62529108,63.71451121,34.27006938,153.8855485,49.71947591,88.41777802,67.73635451,53.46963973,63.61540505,75.22750125,42.34654209,81.81755416,71.64258995,67.04415385,79.16999817,60.6886192,96.36314144,81.38726807,59.34475863,52.24917122,70.02675641,57.22021085,64.14776984,57.2362902,64.66318541
2006,1,68.71929101,73.08823489,38.33622187,140.0521742,70.63406235,94.57173157,101.6718379,78.60295305,88.12340394,70.49065229,39.99015071,100.2856345,94.97697757,68.10441757,76.67048645,62.63328692,104.8241912,79.99264526,70.14923329,41.81970442,75.07923787,83.60843849,97.78352513,86.24548889,70.89008637
2006,2,58.18931129,58.49860037,47.41277997,41.44294821,81.58020478,40.50773239,70.57936579,55.29086298,76.18671685,61.7892392,31.37342935,74.35443421,43.25146122,57.0461909,82.13278198,73.4039139,79.35954425,83.89810181,59.27822505,68.73345451,69.49174528,64.71510304,63.49165087,78.1879327,31.33762761
2006,3,58.34273288,60.93801443,31.84278255,126.2055064,61.46332769,66.33802795,73.56331961,68.94371129,94.21290379,73.39260977,32.26818076,65.62081166,73.51680321,71.60846194,63.84933472,65.31167891,94.5112991,68.02899933,57.8998404,50.96133686,55.00807288,84.22509569,55.14808161,63.76049365,72.82233934
2006,4,72.9162691,76.3731178,37.91341822,80.2667021,61.71460453,51.943573,97.92610065,103.3140093,79.12750266,72.5645019,37.32506824,124.8854991,113.6910988,71.52766548,85.36317444,68.92807811,162.1650708,81.18945313,72.3983936,56.40462404,81.65172365,133.5047002,59.35218542,58.05703188,62.48423483
2006,5,63.12745446,63.2001624,60.7423514,95.08019675,61.25886449,82.82527161,54.10162612,88.35649546,71.28854596,90.40781698,39.59400295,23.81264016,58.35718186,66.41050174,84.96298218,71.47228256,116.8075908,86.23274231,59.67210314,98.10707277,67.80979905,66.02269538,37.87595456,74.89321156,75.97655326
2006,6,73.50286206,74.88976156,50.01697171,142.3168477,61.30359862,97.46126556,79.80170497,96.58041983,105.8366317,83.88018587,53.54390267,68.24845444,61.92200756,68.98525041,111.2031555,70.78700415,91.25888597,78.82910156,73.4339811,94.18513113,82.58628252,110.9243461,46.96744424,66.1666264,107.5169585
2006,7,68.05196052,67.93212094,48.19217083,75.04366314,58.82195732,88.42459106,55.86739429,84.71546207,98.15416648,99.29241225,72.42788138,49.88968964,64.34290845,68.10226437,94.99897003,74.16643663,79.23003457,71.5269928,65.93606441,69.13067779,84.47445648,42.70708719,55.85743267,110.7244168,85.03845059
2006,8,57.36044804,59.28543583,66.88137542,82.94756748,55.00618747,58.76610947,55.39015509,47.26743365,59.31984474,69.40856752,59.80985077,78.56058226,52.17372767,48.39863529,64.38674927,67.70090538,101.6216166,70.92254639,56.13385727,75.90216199,71.5150949,36.35945227,59.3136178,90.73189261,73.08830451
2006,9,59.27305692,59.12077851,40.89327396,101.0406623,59.16386799,98.5401001,47.85402525,58.60936452,93.78133334,61.32929671,41.71182062,50.13098694,67.13686049,62.3136292,70.37747192,69.59119159,95.02355547,74.19085693,54.83197072,94.98159303,61.75134643,71.51866428,24.8763386,83.77353011,35.39987576
